sim_num,parent,fitness,seed,gravity,generation,Sensor,Body (Sphere),Joint,Neuron,Wire,morpho_comp,cogni_comp,total_comp
56,2,2.15002,4,-13,99,19,15,16,14,16,15,49,64
59,30,259.999,4,-13,99,21,17,19,9,12,17,42,59
0,33,3.35563,4,-16,99,9,20,15,12,9,20,30,50
3,33,11.4324,4,-16,99,12,20,14,11,8,20,31,51
6,21,176.336,4,-16,99,8,20,16,11,10,20,29,49
9,48,12.4015,4,-16,99,8,22,17,8,10,22,26,48
15,2,103.391,4,-16,99,6,23,18,10,10,23,26,49
12,10,5.25467,4,-16,99,7,22,13,11,8,22,26,48
1,33,0.245631,4,-16,99,9,21,15,14,6,21,29,50
4,21,206.253,4,-16,99,10,20,13,13,11,20,34,54
10,48,164.162,4,-16,99,7,20,16,9,12,20,28,48
13,10,0.526689,4,-16,99,8,25,15,10,9,25,27,52
7,21,32.2525,4,-16,99,7,22,16,12,9,22,28,50
2,33,0.136096,4,-16,99,7,19,16,9,10,19,26,45
16,2,21.7857,4,-16,99,7,25,17,11,11,25,29,54
11,48,12.5378,4,-16,99,8,20,17,8,10,20,26,46
14,10,0.0,4,-16,99,8,22,15,11,7,22,26,48
8,48,87.4429,4,-16,99,8,20,16,7,12,20,27,47
5,21,19.1608,4,-16,99,9,20,14,13,9,20,31,51
18,8,160.32,4,-16,99,8,20,16,9,9,20,26,46
17,2,88.4489,4,-16,99,7,23,17,11,13,23,31,54
21,32,159.686,4,-16,99,9,19,14,11,8,19,28,47
24,39,49.5319,4,-16,99,14,12,14,10,8,12,32,44
27,34,0.630844,4,-16,99,8,23,15,11,7,23,26,49
30,40,61.4653,4,-16,99,12,21,16,9,9,21,30,51
19,8,3.51958,4,-16,99,7,24,17,9,9,24,25,49
22,32,87.8603,4,-16,99,10,18,14,11,9,18,30,48
25,39,124.69,4,-16,99,14,17,13,13,10,17,37,54
33,52,5.99677,4,-16,99,9,26,13,14,8,26,31,57
31,40,0.543376,4,-16,99,11,19,17,10,9,19,30,49
28,34,46.168,4,-16,99,9,19,16,12,9,19,30,49
23,32,47.2501,4,-16,99,9,19,13,12,9,19,30,49
20,8,6.03875,4,-16,99,8,24,15,10,10,24,28,52
26,39,158.392,4,-16,99,12,14,11,13,10,14,35,49
29,34,27.5216,4,-16,99,7,19,16,13,8,19,28,47
32,52,8.17592,4,-16,99,10,22,13,10,6,22,26,48
34,16,140.406,4,-16,99,12,23,13,11,7,23,30,53
36,37,125.59,4,-16,99,8,27,12,13,8,27,29,56
39,38,120.243,4,-16,99,15,21,13,13,9,21,37,58
48,53,6.35051,4,-16,99,9,23,13,12,11,23,32,55
35,16,25.1228,4,-16,99,11,24,15,9,8,24,28,52
42,50,81.8889,4,-16,99,10,21,12,8,8,21,26,47
37,37,158.663,4,-16,99,9,26,11,12,8,26,29,55
40,36,60.3701,4,-16,99,7,19,13,13,10,19,30,49
45,46,106.425,4,-16,99,8,22,15,11,9,22,28,50
51,22,135.54,4,-16,99,7,24,16,11,8,24,26,50
41,36,163.308,4,-16,99,7,20,15,11,9,20,27,47
38,38,18.3737,4,-16,99,14,17,14,13,9,17,36,53
46,30,160.38,4,-16,99,8,20,13,14,10,20,32,52
43,50,1.90689,4,-16,99,7,22,14,8,9,22,24,46
49,4,37.9899,4,-16,99,12,24,10,9,16,24,37,61
52,41,1.83774,4,-16,99,11,20,14,11,9,20,31,51
54,14,114.661,4,-16,99,8,23,19,9,6,23,23,46
47,30,72.0978,4,-16,99,9,20,11,14,7,20,30,50
57,45,15.4578,4,-16,99,9,26,13,10,8,26,27,53
44,46,16.7825,4,-16,99,10,21,15,12,10,21,32,53
53,0,6.68946,4,-16,99,10,21,16,8,9,21,27,48
55,26,5.28541,4,-16,99,10,17,16,10,7,17,27,44
50,1,7.029,4,-16,99,9,26,15,8,11,26,28,54
58,6,66.5324,4,-16,99,10,24,8,10,14,24,34,58
56,58,213.611,4,-16,99,7,26,13,13,6,26,26,52
59,27,161.584,4,-16,99,10,18,16,12,11,18,33,51
6,7,45.7815,5,-4,99,16,18,10,12,15,18,43,61
15,26,20.4145,5,-4,99,14,22,10,16,12,22,42,64
9,20,38.5911,5,-4,99,12,20,8,15,12,20,39,59
0,3,36.7782,5,-4,99,19,18,13,15,10,18,44,62
3,3,81.6058,5,-4,99,17,19,11,16,14,19,47,66
12,57,25.5493,5,-4,99,12,20,9,9,17,20,38,58
16,26,34.2813,5,-4,99,16,22,9,16,9,22,41,63
7,7,11.3279,5,-4,99,15,21,11,13,12,21,40,61
10,20,17.3224,5,-4,99,16,23,8,14,14,23,44,67
13,57,33.5929,5,-4,99,13,19,10,9,15,19,37,56
4,7,54.9368,5,-4,99,14,16,10,13,14,16,41,57
1,3,17.2308,5,-4,99,15,21,14,16,13,21,44,65
8,20,55.6691,5,-4,99,17,25,7,11,13,25,41,66
17,26,72.3749,5,-4,99,15,20,13,17,12,20,44,64
14,57,9.15125,5,-4,99,9,19,8,9,21,19,39,58
11,20,15.6974,5,-4,99,16,24,8,9,13,24,38,62
5,7,39.6583,5,-4,99,17,16,10,12,15,16,44,60
2,3,63.0478,5,-4,99,18,16,14,14,13,16,45,61
18,34,69.2158,5,-4,99,19,26,10,8,11,26,38,64
30,25,47.1085,5,-4,99,16,23,11,10,14,23,40,63
21,2,32.7173,5,-4,99,14,21,12,13,12,21,39,60
24,21,111.71,5,-4,99,7,23,6,12,14,23,33,56
27,31,71.1341,5,-4,99,22,13,8,11,12,13,45,58
33,59,7.07138,5,-4,99,17,12,12,11,14,12,42,54
31,25,28.0625,5,-4,99,17,22,11,15,14,22,46,68
25,21,14.4801,5,-4,99,6,22,8,9,16,22,31,53
19,34,45.4521,5,-4,99,15,23,11,11,11,23,37,60
34,30,51.7841,5,-4,99,18,13,10,10,13,13,41,54
22,2,40.5487,5,-4,99,14,21,12,13,12,21,39,60
28,31,51.0891,5,-4,99,20,13,6,9,15,13,44,57
32,59,28.5344,5,-4,99,17,15,11,12,13,15,42,57
26,21,25.4414,5,-4,99,7,21,8,10,16,21,33,54
39,29,0.0,5,-4,99,16,23,7,15,6,23,37,60
35,30,4.0964,5,-4,99,18,15,9,9,14,15,41,56
20,34,28.0303,5,-4,99,16,24,10,6,13,24,35,59
29,31,68.0892,5,-4,99,19,14,8,10,13,14,42,56
36,49,17.8781,5,-4,99,17,16,7,11,14,16,42,58
23,2,38.6235,5,-4,99,13,21,13,14,12,21,39,60
40,16,34.8352,5,-4,99,8,20,11,10,16,20,34,54
42,40,12.979,5,-4,99,15,19,7,12,12,19,39,58
45,45,8.23376,5,-4,99,17,20,9,15,11,20,43,63
51,13,3.77555,5,-4,99,9,22,8,11,15,22,35,57
48,42,106.374,5,-4,99,13,17,8,11,14,17,38,55
37,49,31.8485,5,-4,99,17,14,7,11,14,14,42,56
41,16,64.5503,5,-4,99,11,18,12,10,15,18,36,54
43,40,43.2508,5,-4,99,14,19,6,12,12,19,38,57
46,56,12.3005,5,-4,99,19,14,7,12,8,14,39,53
52,55,31.878,5,-4,99,18,23,10,6,13,23,37,60
49,44,114.303,5,-4,99,16,16,11,11,15,16,42,58
38,29,20.5476,5,-4,99,17,21,7,13,8,21,38,59
44,45,103.586,5,-4,99,18,23,10,12,9,23,39,62
47,56,45.8885,5,-4,99,19,19,9,12,6,19,37,56
54,8,118.013,5,-4,99,18,19,6,15,11,19,44,63
50,22,83.7076,5,-4,99,10,20,9,11,15,20,36,56
53,48,53.7255,5,-4,99,17,18,11,13,17,18,47,65
57,1,20.4813,5,-4,99,16,21,11,15,11,21,42,63
55,4,50.3168,5,-4,99,16,15,9,12,14,15,42,57
56,47,40.7289,5,-4,99,18,17,6,16,12,17,46,63
58,0,28.7398,5,-4,99,17,20,12,16,14,20,47,67
59,50,18.1082,5,-4,99,16,19,9,14,15,19,45,64
3,38,55.12,5,-7,99,12,18,13,15,18,18,45,63
0,38,91.4547,5,-7,99,13,20,14,15,18,20,46,66
9,33,91.9655,5,-7,99,9,21,12,14,17,21,40,61
12,2,8.40282,5,-7,99,12,14,8,17,17,14,46,60
6,31,124.223,5,-7,99,11,24,12,15,15,24,41,65
4,31,18.3034,5,-7,99,11,24,9,16,12,24,39,63
15,53,118.353,5,-7,99,9,18,14,12,15,18,36,54
10,33,13.5327,5,-7,99,11,19,11,14,17,19,42,61
1,38,10.6229,5,-7,99,13,20,16,13,18,20,44,64
7,31,39.6155,5,-7,99,11,22,14,14,15,22,40,62
13,2,63.8778,5,-7,99,10,19,8,15,15,19,40,59
11,33,0.0508738,5,-7,99,8,19,9,14,17,19,39,58
5,31,42.7252,5,-7,99,12,20,10,14,14,20,40,60
16,53,143.108,5,-7,99,8,17,13,12,18,17,38,55
2,38,52.5377,5,-7,99,12,20,13,14,20,20,46,66
8,33,12.4356,5,-7,99,9,23,11,13,14,23,36,59
18,22,95.494,5,-7,99,9,13,13,16,14,13,39,52
14,2,74.0754,5,-7,99,11,17,10,18,14,17,43,60
21,34,177.351,5,-7,99,9,15,13,11,19,15,39,54
17,53,31.7758,5,-7,99,8,18,11,10,18,18,36,54
27,55,1.5672,5,-7,99,10,19,10,17,13,19,40,59
24,36,38.8805,5,-7,99,8,17,14,11,19,17,38,55
19,22,77.4945,5,-7,99,10,15,12,16,14,15,40,55
20,22,0.0,5,-7,99,10,14,9,16,17,14,43,57
30,19,101.782,5,-7,99,11,19,10,14,12,19,37,56
33,21,5.00793,5,-7,99,9,15,9,19,15,15,43,58
22,34,80.5425,5,-7,99,7,16,14,10,18,16,35,51
28,55,17.0005,5,-7,99,10,20,9,16,11,20,37,57
25,36,88.8295,5,-7,99,8,16,15,13,19,16,40,56
36,46,39.1349,5,-7,99,7,16,19,15,14,16,36,52
34,5,26.2921,5,-7,99,13,19,11,13,14,19,40,59
31,19,92.9147,5,-7,99,10,15,9,13,14,15,37,52
23,34,30.954,5,-7,99,9,19,12,10,17,19,36,55
29,55,33.7637,5,-7,99,11,20,10,16,11,20,38,58
35,5,11.9949,5,-7,99,13,14,10,16,15,14,44,58
32,21,46.7373,5,-7,99,9,12,9,18,16,12,43,55
37,46,120.977,5,-7,99,7,17,23,11,17,17,35,52
26,36,5.4121,5,-7,99,9,15,13,11,21,15,41,56
42,1,44.9059,5,-7,99,11,18,9,15,15,18,41,59
39,14,80.3933,5,-7,99,7,19,21,13,13,19,33,52
45,6,90.2058,5,-7,99,14,15,12,13,11,15,38,53
51,40,26.1615,5,-7,99,12,17,11,13,16,17,41,58
48,0,86.9969,5,-7,99,12,17,10,14,17,17,43,60
38,14,47.0039,5,-7,99,9,16,18,20,13,16,42,58
43,1,40.9328,5,-7,99,11,16,11,17,15,16,43,59
40,59,14.4639,5,-7,99,8,22,17,12,15,22,35,57
52,30,94.8051,5,-7,99,10,22,10,15,17,22,42,64
49,9,0.23073,5,-7,99,10,19,12,14,16,19,40,59
46,28,92.6913,5,-7,99,10,20,11,10,11,20,31,51
44,6,281.595,5,-7,99,17,18,11,11,13,18,41,59
54,35,38.6349,5,-7,99,9,14,14,10,19,14,38,52
41,59,135.99,5,-7,99,8,22,19,12,14,22,34,56
50,37,27.2984,5,-7,99,8,16,15,14,19,16,41,57
53,42,45.3776,5,-7,99,6,21,15,17,13,21,36,57
57,13,3.64984,5,-7,99,6,18,14,16,18,18,40,58
47,28,56.4765,5,-7,99,9,20,11,11,13,20,33,53
55,17,43.304,5,-7,99,8,18,20,13,11,18,32,50
58,3,77.6032,5,-7,99,12,16,10,12,18,16,42,58
56,57,106.247,5,-7,99,13,17,12,17,20,17,50,67
59,15,86.754,5,-7,99,7,16,21,13,14,16,34,50
6,7,93.1169,5,-10,99,12,15,9,9,14,15,35,50
9,1,4.38555,5,-10,99,13,22,12,9,15,22,37,59
12,0,104.824,5,-10,99,13,24,11,10,14,24,37,61
15,19,94.8368,5,-10,99,9,19,14,15,17,19,41,60
0,16,73.0537,5,-10,99,12,19,16,12,10,19,34,53
3,16,73.8521,5,-10,99,13,20,17,12,9,20,34,54
7,7,59.9883,5,-10,99,15,16,10,11,12,16,38,54
13,0,8.65573,5,-10,99,13,23,11,11,15,23,39,62
4,7,32.5769,5,-10,99,12,14,8,12,11,14,35,49
16,19,28.4732,5,-10,99,12,18,14,12,18,18,42,60
10,1,9.46552,5,-10,99,13,19,13,10,15,19,38,57
1,16,14.8901,5,-10,99,12,23,15,10,8,23,30,53
14,0,96.0379,5,-10,99,15,22,12,11,11,22,37,59
17,19,0.3493,5,-10,99,10,18,15,12,17,18,39,57
8,1,48.3793,5,-10,99,12,22,13,7,14,22,33,55
5,7,78.5358,5,-10,99,13,18,9,9,11,18,33,51
2,16,98.663,5,-10,99,12,22,13,12,9,22,33,55
11,1,22.3285,5,-10,99,13,21,12,9,15,21,37,58
18,26,142.153,5,-10,99,8,21,16,14,10,21,32,53
24,5,5.07346,5,-10,99,10,16,8,11,11,16,32,48
27,42,68.9357,5,-10,99,18,16,15,15,12,16,45,61
21,22,61.1899,5,-10,99,12,24,13,12,8,24,32,56
33,55,120.139,5,-10,99,20,21,11,11,7,21,38,59
19,26,56.3405,5,-10,99,12,21,14,12,8,21,32,53
30,24,16.8765,5,-10,99,14,23,15,12,7,23,33,56
25,5,157.309,5,-10,99,9,15,7,10,11,15,30,45
34,43,84.3527,5,-10,99,19,18,14,14,13,18,46,64
28,42,67.1684,5,-10,99,17,19,15,18,10,19,45,64
22,22,19.4988,5,-10,99,12,22,14,11,11,22,34,56
20,26,39.4831,5,-10,99,12,24,16,15,7,24,34,58
26,5,45.9802,5,-10,99,10,16,9,12,12,16,34,50
31,24,90.0933,5,-10,99,10,21,14,16,8,21,34,55
35,43,97.2478,5,-10,99,21,16,12,12,13,16,46,62
32,55,44.0845,5,-10,99,15,18,12,11,10,18,36,54
29,42,85.0854,5,-10,99,18,19,14,16,11,19,45,64
23,22,9.35894,5,-10,99,14,23,14,14,10,23,38,61
36,59,126.413,5,-10,99,15,21,12,14,10,21,39,60
39,23,69.1576,5,-10,99,13,20,16,14,8,20,35,55
42,29,40.1805,5,-10,99,16,22,11,15,12,22,43,65
48,45,59.0451,5,-10,99,14,15,9,10,12,15,36,51
45,30,71.1647,5,-10,99,14,18,13,19,13,18,46,64
37,59,53.7933,5,-10,99,16,18,10,13,10,18,39,57
51,14,161.276,5,-10,99,16,24,13,12,11,24,39,63
40,32,37.6957,5,-10,99,15,19,13,13,15,19,43,62
43,29,72.4119,5,-10,99,15,20,13,17,13,20,45,65
46,37,18.5999,5,-10,99,14,20,12,11,8,20,33,53
49,10,80.0018,5,-10,99,15,18,13,14,10,18,39,57
52,34,0.372189,5,-10,99,15,21,14,15,11,21,41,62
38,23,109.006,5,-10,99,13,22,14,15,9,22,37,59
41,32,73.4563,5,-10,99,16,19,14,13,15,19,44,63
44,30,100.762,5,-10,99,18,18,13,16,11,18,45,63
53,46,6.36148,5,-10,99,14,18,18,13,6,18,33,51
47,37,189.92,5,-10,99,17,21,10,12,10,21,39,60
50,35,76.1601,5,-10,99,14,26,11,14,9,26,37,63
54,21,49.8089,5,-10,99,12,24,16,12,7,24,31,55
57,28,53.6285,5,-10,99,17,20,14,13,12,20,42,62
55,27,21.7653,5,-10,99,22,20,12,13,14,20,49,69
58,36,14.9385,5,-10,99,16,23,15,11,5,23,32,55
56,9,19.8364,5,-10,99,14,20,12,17,11,20,42,62
59,50,92.6997,5,-10,99,13,24,12,11,9,24,33,57
0,20,2.95079,5,-13,99,12,19,9,8,11,19,31,50
6,27,90.579,5,-13,99,12,19,10,12,9,19,33,52
3,20,27.1061,5,-13,99,13,19,7,10,14,19,37,56
9,25,133.653,5,-13,99,12,21,11,9,10,21,31,52
12,17,18.6482,5,-13,99,11,16,9,5,12,16,28,44
15,3,148.842,5,-13,99,9,15,10,9,16,15,34,49
1,20,125.637,5,-13,99,12,18,8,11,12,18,35,53
7,27,115.116,5,-13,99,12,19,8,11,8,19,31,50
4,27,159.543,5,-13,99,11,17,11,12,11,17,34,51
16,3,129.444,5,-13,99,10,15,13,7,17,15,34,49
2,20,99.8637,5,-13,99,12,19,8,10,13,19,35,54
10,25,15.9721,5,-13,99,12,21,11,8,10,21,30,51
13,17,17.858,5,-13,99,9,16,9,6,16,16,31,47
5,27,126.633,5,-13,99,13,17,9,12,10,17,35,52
17,3,43.2168,5,-13,99,6,14,12,9,16,14,31,45
8,25,47.3787,5,-13,99,11,22,13,8,11,22,30,52
21,24,129.444,5,-13,99,13,25,8,10,12,25,35,60
14,17,38.1109,5,-13,99,11,15,11,2,13,15,26,41
18,14,60.5273,5,-13,99,10,16,7,10,17,16,37,53
24,28,133.062,5,-13,99,11,22,10,10,8,22,29,51
11,25,19.2953,5,-13,99,12,23,11,10,8,23,30,53
22,24,0.0,5,-13,99,11,24,11,7,10,24,28,52
27,46,107.437,5,-13,99,10,17,14,10,11,17,31,48
19,14,140.568,5,-13,99,9,15,8,11,14,15,34,49
30,34,20.0772,5,-13,99,11,13,11,11,12,13,34,47
25,28,126.633,5,-13,99,12,18,8,10,10,18,32,50
33,52,31.4618,5,-13,99,10,12,12,10,13,12,33,45
23,24,102.856,5,-13,99,11,23,10,12,9,23,32,55
28,46,128.729,5,-13,99,10,17,13,11,8,17,29,46
20,14,140.568,5,-13,99,10,17,9,10,17,17,37,54
31,34,49.1998,5,-13,99,10,14,11,10,14,14,34,48
34,1,42.678,5,-13,99,9,15,9,7,15,15,31,46
36,26,136.324,5,-13,99,12,20,9,10,9,20,31,51
26,28,117.533,5,-13,99,11,19,8,12,9,19,32,51
29,46,94.5117,5,-13,99,11,17,16,11,9,17,31,48
39,50,77.6475,5,-13,99,5,15,6,15,13,15,33,48
32,52,94.5117,5,-13,99,9,14,12,10,14,14,33,47
35,1,0.147919,5,-13,99,9,14,12,10,13,14,32,46
37,26,18.6549,5,-13,99,13,22,9,8,8,22,29,51
42,57,56.3833,5,-13,99,8,17,13,7,13,17,28,45
45,59,72.6287,5,-13,99,10,15,15,8,12,15,30,45
40,30,128.451,5,-13,99,12,16,11,9,16,16,37,53
48,11,110.689,5,-13,99,10,8,8,10,12,8,32,40
51,36,125.789,5,-13,99,12,18,11,10,17,18,39,57
43,57,114.021,5,-13,99,11,18,12,6,13,18,30,48
38,50,17.7107,5,-13,99,4,16,8,14,15,16,33,49
41,30,45.1604,5,-13,99,10,18,11,8,17,18,35,53
46,49,118.948,5,-13,99,14,17,15,7,11,17,32,49
49,32,28.4244,5,-13,99,13,16,15,9,7,16,29,45
52,41,93.0737,5,-13,99,13,20,8,8,12,20,33,53
44,59,91.8737,5,-13,99,11,16,12,7,11,16,29,45
54,45,19.5573,5,-13,99,11,11,7,10,12,11,33,44
57,42,73.2058,5,-13,99,9,14,15,9,16,14,34,48
47,49,97.9062,5,-13,99,12,18,13,8,10,18,30,48
53,8,38.6853,5,-13,99,8,11,9,8,11,11,27,38
50,5,26.324,5,-13,99,6,15,6,13,13,15,32,47
55,31,54.6983,5,-13,99,11,18,10,9,14,18,34,52
58,54,0.724065,5,-13,99,14,16,12,8,15,16,37,53
56,18,117.875,5,-13,99,11,20,11,11,13,20,35,55
59,38,41.9765,5,-13,99,10,16,8,13,18,16,41,57
6,29,70.6311,5,-16,99,10,24,16,9,10,24,29,53
3,1,87.7342,5,-16,99,10,26,18,6,11,26,27,53
9,16,1.60838,5,-16,99,9,20,15,10,11,20,30,50
12,43,145.281,5,-16,99,10,18,15,9,11,18,30,48
0,1,56.6249,5,-16,99,12,26,15,8,10,26,30,56
15,7,6.91235,5,-16,99,10,20,19,13,8,20,31,51
10,16,13.7315,5,-16,99,11,26,16,9,8,26,28,54
7,29,71.6748,5,-16,99,10,25,17,10,9,25,29,54
4,29,167.317,5,-16,99,10,23,18,9,7,23,26,49
13,43,140.156,5,-16,99,11,23,13,9,9,23,29,52
16,7,29.2296,5,-16,99,10,17,18,13,10,17,33,50
5,29,0.0,5,-16,99,12,25,15,10,8,25,30,55
1,1,39.2827,5,-16,99,11,22,17,5,10,22,26,48
8,16,42.8877,5,-16,99,12,23,12,11,8,23,31,54
11,16,54.0049,5,-16,99,10,24,14,10,9,24,29,53
17,7,116.972,5,-16,99,9,15,19,11,10,15,30,45
14,43,45.734,5,-16,99,13,20,12,9,12,20,34,54
18,11,139.637,5,-16,99,11,23,14,8,10,23,29,52
2,1,116.008,5,-16,99,12,25,15,4,11,25,27,52
21,15,18.1908,5,-16,99,10,24,16,7,9,24,26,50
24,52,7.79396,5,-16,99,15,23,11,12,11,23,38,61
27,10,47.2549,5,-16,99,12,21,16,8,11,21,31,52
19,11,0.474003,5,-16,99,12,25,17,9,9,25,30,55
33,27,24.5233,5,-16,99,12,25,14,9,11,25,32,57
30,49,89.925,5,-16,99,8,27,16,12,16,27,36,63
25,52,0.766216,5,-16,99,18,23,13,10,9,23,37,60
22,15,28.7419,5,-16,99,11,24,17,8,9,24,28,52
34,31,87.8094,5,-16,99,7,21,21,14,9,21,30,51
28,10,67.5545,5,-16,99,10,23,17,8,10,23,28,51
20,11,111.62,5,-16,99,13,22,17,12,8,22,33,55
31,49,43.3378,5,-16,99,9,29,17,9,16,29,34,63
26,52,86.3821,5,-16,99,16,23,10,13,10,23,39,62
35,31,73.6526,5,-16,99,6,20,15,13,10,20,29,49
29,10,60.4114,5,-16,99,13,26,16,9,10,26,32,58
23,15,4.97634,5,-16,99,11,22,17,8,9,22,28,50
32,27,22.8982,5,-16,99,10,24,15,7,12,24,29,53
36,55,87.1033,5,-16,99,15,26,11,13,7,26,35,61
42,45,19.201,5,-16,99,12,20,21,13,9,20,34,54
39,50,137.046,5,-16,99,12,22,14,8,13,22,33,55
45,37,89.4511,5,-16,99,10,15,24,13,12,15,35,50
46,13,0.0,5,-16,99,13,24,12,15,7,24,35,59
51,26,3.43342,5,-16,99,11,17,21,10,5,17,26,43
48,51,52.7952,5,-16,99,9,22,19,11,9,22,29,51
37,55,10.8291,5,-16,99,14,26,14,12,6,26,32,58
47,13,16.7768,5,-16,99,11,23,14,14,8,23,33,56
43,45,73.3031,5,-16,99,9,20,22,13,8,20,30,50
40,0,84.6434,5,-16,99,11,22,15,7,13,22,31,53
49,33,278.77,5,-16,99,10,21,15,9,11,21,30,51
52,3,118.677,5,-16,99,14,24,19,7,12,24,33,57
44,37,4.14402,5,-16,99,9,18,23,12,11,18,32,50
57,30,0.0,5,-16,99,8,22,15,14,10,22,32,54
54,42,166.827,5,-16,99,12,20,14,10,11,20,33,53
38,50,57.1981,5,-16,99,10,22,14,10,15,22,35,57
50,28,43.2698,5,-16,99,9,25,14,11,8,25,28,53
41,0,183.938,5,-16,99,9,26,14,8,15,26,32,58
53,18,6.48402,5,-16,99,6,20,24,12,13,20,31,51
58,44,46.6403,5,-16,99,14,18,19,14,11,18,39,57
55,58,23.6027,5,-16,99,13,16,17,10,13,16,36,52
59,19,68.1177,5,-16,99,12,19,22,9,10,19,31,50
56,57,133.356,5,-16,99,12,18,19,12,13,18,37,55
3,27,49.2597,6,-4,99,13,25,16,13,8,25,34,59
6,40,16.2504,6,-4,99,11,20,11,11,12,20,34,54
9,24,120.836,6,-4,99,11,24,13,13,12,24,36,60
0,27,78.1859,6,-4,99,13,25,14,13,7,25,33,58
12,7,11.833,6,-4,99,9,24,15,14,13,24,36,60
15,11,51.7152,6,-4,99,15,26,16,4,11,26,30,56
7,40,26.1587,6,-4,99,11,22,12,13,10,22,34,56
10,24,2.38742,6,-4,99,8,19,16,13,12,19,33,52
1,27,67.7439,6,-4,99,12,27,16,12,8,27,32,59
13,7,11.9995,6,-4,99,9,22,17,13,11,22,33,55
16,11,103.187,6,-4,99,16,26,14,4,10,26,30,56
4,40,31.7552,6,-4,99,11,22,10,13,11,22,35,57
8,24,90.2581,6,-4,99,9,21,15,13,9,21,31,52
11,24,117.054,6,-4,99,13,23,13,13,9,23,35,58
2,27,107.285,6,-4,99,10,24,16,14,8,24,32,56
14,7,82.7501,6,-4,99,10,23,16,13,11,23,34,57
18,41,126.241,6,-4,99,13,22,11,13,10,22,36,58
21,35,10.0449,6,-4,99,6,19,14,15,11,19,32,51
5,40,113.454,6,-4,99,11,22,13,12,9,22,32,54
24,54,2.36046,6,-4,99,13,19,13,10,12,19,35,54
17,11,20.7087,6,-4,99,16,24,16,6,11,24,33,57
27,39,10.0416,6,-4,99,12,19,12,14,13,19,39,58
19,41,11.9024,6,-4,99,11,23,12,10,11,23,32,55
30,31,9.62267,6,-4,99,10,23,14,9,10,23,29,52
22,35,31.0184,6,-4,99,5,20,13,17,11,20,33,53
25,54,19.2684,6,-4,99,16,18,9,9,11,18,36,54
28,39,62.6714,6,-4,99,9,21,11,15,13,21,37,58
20,41,11.4338,6,-4,99,15,22,11,12,10,22,37,59
33,32,42.5656,6,-4,99,5,17,13,16,14,17,35,52
31,31,5.77899,6,-4,99,9,27,10,9,12,27,30,57
26,54,11.1155,6,-4,99,13,19,13,12,11,19,36,55
29,39,83.741,6,-4,99,9,20,11,12,13,20,34,54
23,35,21.1447,6,-4,99,6,18,14,17,13,18,36,54
34,1,75.9057,6,-4,99,14,20,11,16,9,20,39,59
36,34,14.2241,6,-4,99,7,20,12,15,13,20,35,55
39,37,67.8397,6,-4,99,9,21,14,15,12,21,36,57
45,59,62.43,6,-4,99,9,28,14,8,11,28,28,56
40,58,0.0,6,-4,99,11,24,17,11,11,24,33,57
32,32,7.67478,6,-4,99,8,20,14,13,11,20,32,52
35,1,38.869,6,-4,99,12,23,10,16,8,23,36,59
42,13,36.0463,6,-4,99,8,25,19,8,9,25,25,50
41,58,4.70729,6,-4,99,10,24,18,8,11,24,29,53
48,56,8.83171,6,-4,99,11,21,17,12,11,21,34,55
37,34,21.5741,6,-4,99,6,21,13,16,11,21,33,54
51,51,33.2745,6,-4,99,14,27,18,6,9,27,29,56
43,13,43.6192,6,-4,99,6,27,17,9,10,27,25,52
46,5,130.422,6,-4,99,10,24,18,14,12,24,36,60
54,55,3.64218,6,-4,99,9,25,17,17,14,25,40,65
49,57,2.52173,6,-4,99,15,29,16,6,10,29,31,60
38,37,49.7248,6,-4,99,12,27,14,8,11,27,31,58
52,38,6.44475,6,-4,99,12,19,14,16,12,19,40,59
44,59,35.3869,6,-4,99,9,25,15,10,10,25,29,54
47,5,44.0689,6,-4,99,13,23,16,16,13,23,42,65
55,10,23.4753,6,-4,99,18,23,15,6,10,23,34,57
50,2,54.9356,6,-4,99,15,22,14,14,9,22,38,60
53,46,26.2398,6,-4,99,12,20,12,15,14,20,41,61
57,45,13.2368,6,-4,99,12,24,15,14,10,24,36,60
56,6,3.42759,6,-4,99,10,24,14,15,11,24,36,60
58,29,45.3339,6,-4,99,15,20,17,12,9,20,36,56
59,25,66.2761,6,-4,99,15,26,12,12,8,26,35,61
6,14,0.715561,6,-7,99,13,19,13,9,15,19,37,56
9,20,0.529618,6,-7,99,16,21,15,9,12,21,37,58
3,0,130.392,6,-7,99,18,19,16,9,12,19,39,58
0,0,41.1533,6,-7,99,15,20,18,8,12,20,35,55
4,14,0.0,6,-7,99,9,22,14,9,13,22,31,53
12,2,44.294,6,-7,99,17,21,16,5,12,21,34,55
15,42,11.4006,6,-7,99,14,20,12,6,11,20,31,51
7,14,91.2499,6,-7,99,11,22,11,9,13,22,33,55
10,20,38.6265,6,-7,99,14,20,16,10,10,20,34,54
1,0,43.3776,6,-7,99,17,22,17,7,11,22,35,57
13,2,1.79276,6,-7,99,15,22,14,7,12,22,34,56
5,14,16.5563,6,-7,99,11,22,12,11,13,22,35,57
16,42,56.9168,6,-7,99,15,21,15,4,11,21,30,51
8,20,34.2947,6,-7,99,16,17,13,8,12,17,36,53
11,20,98.6349,6,-7,99,12,21,17,7,11,21,30,51
2,0,97.8428,6,-7,99,15,19,16,7,12,19,34,53
14,2,71.2173,6,-7,99,17,20,16,7,11,20,35,55
